cases.0.samples.0.sample_id	cases.0.samples.0.submitter_id	cases.0.submitter_id	file_name	id
9b637a29-ee08-4ab2-8160-7584c170f87b	TCGA-A6-6650-01A	TCGA-A6-6650	171f6436-748a-4072-9ef6-e90d8cd9b465.htseq.counts.gz	8653b613-f9dd-40b6-8a02-657bf0f11118
e56324ef-8fbe-4a0c-9515-4b2608e2cf02	TCGA-DM-A28K-01A	TCGA-DM-A28K	146b8525-8ea4-4976-aac3-080e14a80fc0.htseq.counts.gz	2db5cbe9-b8eb-4446-a859-df04ccbe01c8
05711fa9-46f4-43fd-a293-4969790f1004	TCGA-A6-5657-01A	TCGA-A6-5657	13abc91e-fbfc-4c55-bf54-fbd134979ccc.FPKM.txt.gz	c3dd0e3f-6e7a-4144-9919-380d6da2bb20
a8635b10-cbf2-461b-b459-e82e2aec4589	TCGA-A6-6780-01A	TCGA-A6-6780	d0ff575f-1259-4a78-b74c-16e48a7d4e38.htseq.counts.gz	0e2577d4-6338-48a7-8410-685bbb1299d8
de3d658f-5dd9-4f16-9282-e02162ee486c	TCGA-CA-5797-01A	TCGA-CA-5797	c12e6882-8bb8-448f-917c-dc9844fca4be.FPKM-UQ.txt.gz	9db6cfe6-55ca-45f6-9be8-37383cfbcf36
ce97b1c6-7a17-4cd3-888d-b55e4e585459	TCGA-DM-A282-01A	TCGA-DM-A282	c8544a8a-4352-438d-94d4-3495af2e9a78.FPKM-UQ.txt.gz	f98008a9-73c6-4b7a-9219-521ddeeb53ea
201b6b48-418f-48a3-a568-6e851f85c25e	TCGA-D5-6540-01A	TCGA-D5-6540	ee926a57-93f9-4eb8-86da-224f5daac92a.htseq.counts.gz	64c37f5d-1c83-4537-b9bc-03c01a33080d
0c749ae7-1564-4ade-847f-376d21d1753b	TCGA-CM-6166-01A	TCGA-CM-6166	bef7dd4d-624a-4b35-aab8-bf1c99d3bf01.FPKM-UQ.txt.gz	c8b5bf47-7334-4c04-882b-e52b5478b21c
f1f8ef32-d706-4ac1-929b-f678491f2fd8	TCGA-AZ-4616-01A	TCGA-AZ-4616	5faf3586-b033-45fd-8dd9-fef111b0f752.FPKM-UQ.txt.gz	a0da57bb-32b7-4482-aadb-999fc747f5a4
346253c0-8e8b-459b-a6d5-03da9586578f	TCGA-QG-A5YX-01A	TCGA-QG-A5YX	3254c984-f9ec-4db5-9add-94489e000a62.htseq.counts.gz	3631fcd1-f8ea-443e-af52-3e486b5a9e63
7bbba7d3-c921-4063-8a82-3496aa6b89d5	TCGA-A6-5659-01A	TCGA-A6-5659	e5a78b77-957f-44d5-b69b-12abbfbea50c.FPKM.txt.gz	7a4fb2f9-4a29-4607-8e2f-38ec9bdf7672
63b9593e-648d-41ab-a2f5-8465dab57d39	TCGA-F5-6812-01A	TCGA-F5-6812	1f8c5590-d6d0-42ea-82f7-9d4f4d416660.FPKM.txt.gz	4859533a-0ce7-4031-b39f-0d71ce2b500e
dc3bba29-fb7b-4eeb-af14-79842a2c67ab	TCGA-F5-6702-01A	TCGA-F5-6702	b2d608b9-9bb1-4261-8d44-295f3e5c9774.FPKM.txt.gz	94b69173-3d10-4a0e-bb9c-0f6f9c515978
ab5d238f-901a-4c59-81a1-a3b8dcccdba2	TCGA-DC-6154-01A	TCGA-DC-6154	d8861f06-6a88-4ca0-9a77-aef9373d527a.htseq.counts.gz	f899f7e4-31f4-43b1-b636-c9a121f18680
36dc518c-51ab-4d12-aa25-27e60646a125	TCGA-F5-6861-01A	TCGA-F5-6861	9ebbd3cb-b585-4c90-8e34-f42e22b97c08.FPKM-UQ.txt.gz	378e18d4-7db0-4cd3-b871-0f8fc1908a78
be933695-56d9-4a40-b41c-9f049592f3b7	TCGA-CI-6619-01B	TCGA-CI-6619	dc60af8e-6d7e-47fa-80bd-169d9490faea.FPKM.txt.gz	cb5e8c6f-e472-4d76-ab4a-ddcf31b855f3
a2b0b88b-b393-49ef-a9ec-42a52b85b1b8	TCGA-AG-3725-01A	TCGA-AG-3725	7f9382c0-585a-42d8-adaa-48368530b3eb.FPKM-UQ.txt.gz	f48e87d0-88e8-4536-863e-75724bf2c6f6
8529d29d-697e-4d1e-a76b-b953d5795468	TCGA-AF-5654-11A	TCGA-AF-5654	7ca62ab7-7efd-44bc-b08b-93c27792ad24.FPKM-UQ.txt.gz	0dc37df3-2aa3-45ab-b4eb-eef9ebb7ee63
9c11c1d9-288d-4928-8d0d-aefbf063bc3d	TCGA-DC-4749-01A	TCGA-DC-4749	15bb9c50-e4bb-4433-a9dd-32ddd6536b49.FPKM-UQ.txt.gz	28bb7ce7-d1de-4a56-be64-8e30f26fd04d
582f2b5d-ed8e-4f78-b116-76ec00bee2d4	TCGA-F4-6808-01A	TCGA-F4-6808	acf69ad9-4284-4fba-854d-4f792818bdfe.htseq.counts.gz	ec0265f4-901d-4b6f-8a6a-464edc634bd9
57267a5a-de07-49eb-8021-91f2c3aa8e44	TCGA-CM-5348-01A	TCGA-CM-5348	ecdb94bb-54ab-4d89-a13f-be2e65fc89bb.FPKM-UQ.txt.gz	52905c2f-ee7c-423a-8985-7a0b4b405c08
94d25554-2c1b-4646-9a93-c94e6804b6cc	TCGA-A6-2678-11A	TCGA-A6-2678	95e726db-5ccc-4836-a2ae-7feaddaf9f1b.FPKM-UQ.txt.gz	cca46720-4d78-44fd-b9e9-2978b45af3a0
83b624fe-acc8-4777-b606-e4cacdc11a82	TCGA-G4-6298-01A	TCGA-G4-6298	adcc8dd9-0bb9-45eb-b44e-013c7167dd83.FPKM-UQ.txt.gz	48d3eb0e-8a50-4f62-a347-642b11bbe156
f235afbb-dc2a-41dd-b373-77c0aacefb37	TCGA-CA-6718-01A	TCGA-CA-6718	d753b828-373f-4ebc-a300-598e0c6e79ba.htseq.counts.gz	cc88453b-488f-4469-ae10-cd9e81da3ae1
076808f3-1a00-4c82-bfa3-91a325f1e73c	TCGA-CK-5915-01A	TCGA-CK-5915	d5b4d77f-feb9-4a79-84a0-22849eb18112.FPKM.txt.gz	f66729f0-6495-4921-8e95-4825fe1f2041
a67c65a3-f80d-4532-9a32-20b2fecadb93	TCGA-G4-6304-01A	TCGA-G4-6304	fcb5f382-f06f-4885-8ea1-c0699b408838.FPKM.txt.gz	3694f87d-f5de-419d-9ff5-0912c4ac9e50
abff22c2-1021-4d1f-872e-2380a375f98f	TCGA-A6-6142-01A	TCGA-A6-6142	9df0a5b7-5bf9-4795-9910-bbf7cccf6fda.htseq.counts.gz	1efc474d-047f-44b6-aa31-23a667a499c7
9cfcf069-f971-476c-9084-4d62a75cb3a7	TCGA-D5-6931-01A	TCGA-D5-6931	f749b616-111f-42d6-b71c-8a3a604f2f3d.htseq.counts.gz	55152e7e-0993-4a3a-8a7f-31186ff5c12d
1f464f7c-dc4d-4dc2-8623-55233b9f994d	TCGA-AU-3779-01A	TCGA-AU-3779	1b563146-6ead-41ba-9117-c9b1c5d4127f.htseq.counts.gz	dc38ba64-6240-4bab-9ad5-2adb67e1b79e
52b17bb5-0476-4d64-9865-c01309b58144	TCGA-AA-3489-01A	TCGA-AA-3489	bb5ddfe6-cd9a-4702-873c-9607e6522161.FPKM-UQ.txt.gz	094f1afd-e7a3-498b-a007-c7925d2eba4f
1fcb9c83-18cb-42a4-8769-fddb3541c95d	TCGA-A6-2679-01A	TCGA-A6-2679	d265829a-9e49-4e21-ba72-67f5ba406204.FPKM.txt.gz	5cc4d0f8-d8c8-406c-a609-bfbfe363821f
09ddb59b-46b1-42d3-bb06-62e67a213394	TCGA-AU-6004-01A	TCGA-AU-6004	6d2ad70f-fc8f-4881-a08e-bfd2128d7652.FPKM-UQ.txt.gz	18da072a-bf30-492e-80c7-707ffa80dfac
7c12327f-05c5-4721-8031-93a318835580	TCGA-F4-6854-01A	TCGA-F4-6854	6ae2dd6c-2a39-411f-a1fc-11e0e6e82165.FPKM.txt.gz	b83f19b6-ae43-4b45-ba2d-b05f77b8a9f2
9ca7e5df-f832-435f-842e-4be86c01a554	TCGA-AA-A01Z-01A	TCGA-AA-A01Z	9556ee31-e56f-4611-9d37-2b4d19841d15.htseq.counts.gz	e13c7c65-d360-4818-b15b-c7ecad013118
2dfb4a43-f4e9-4de6-a385-f96e754d982e	TCGA-T9-A92H-01A	TCGA-T9-A92H	e158f016-7605-45b7-8e4f-bbe313fc461c.htseq.counts.gz	0c1f1a8b-b655-42b6-847a-9810235836a2
7904523e-e859-47b9-8ba0-c1a1363afa0c	TCGA-4N-A93T-01A	TCGA-4N-A93T	966ad64a-5a6d-4219-ac8e-adbfb9a79cad.FPKM-UQ.txt.gz	25f8b7d7-c6c3-4814-9fde-d27833f930f7
0985b9ce-b40a-40e1-b965-c52d69bfe76b	TCGA-F4-6807-01A	TCGA-F4-6807	c094c9e4-260c-4b2a-bbf2-2fdcad927677.FPKM.txt.gz	e8b8d99d-e1f9-439b-9dc3-6034feab1fa3
8660c709-e0af-489a-b20e-1157fe0072f4	TCGA-AA-3525-11A	TCGA-AA-3525	af65de12-4ba6-472d-ba11-22ee07004ba5.htseq.counts.gz	38bd40f8-ae80-404f-a9e9-c81ef7b62eff
732077b5-97b2-44ab-aac9-1ae94fd04887	TCGA-CA-6719-01A	TCGA-CA-6719	e69b55b8-7988-4881-be5e-22e20d42197f.FPKM-UQ.txt.gz	10775c26-eea0-46f8-9788-b7e167d55bde
a4ce3727-4506-493b-95f4-2f11ceb09ceb	TCGA-AA-3675-01A	TCGA-AA-3675	e02d06a3-99f9-49ae-b3b0-c4427951789d.htseq.counts.gz	def0b61c-213e-409a-8a3b-75ed2d8310db
8824fcd3-242a-47a9-933e-632d5531bd6c	TCGA-AD-5900-01A	TCGA-AD-5900	3963e642-4d9f-47a1-bf0e-83462bcb7b13.htseq.counts.gz	aa9c558a-420b-41db-92be-0ea1dd3f98b2
41192387-8da9-4bd2-be0f-f74157e7bab9	TCGA-AA-3655-01A	TCGA-AA-3655	7324b2d6-dd30-4f99-a101-7c3d497bbcb8.FPKM-UQ.txt.gz	859ca298-c004-4d39-9a2e-00949d34af44
f80aef75-2b96-4085-b388-fab93485f809	TCGA-DM-A1DB-01A	TCGA-DM-A1DB	0422da40-5671-48c5-bbe0-e32a476c5cda.htseq.counts.gz	1f6efd19-db75-41ee-9a2e-4b1b9b0aa0d5
d9dc4eb1-ca9d-4f1a-8db9-46d3ab600210	TCGA-G4-6627-01A	TCGA-G4-6627	a046b793-0eda-4c57-adfe-b8800ece1dab.FPKM-UQ.txt.gz	19d30d86-0545-4732-aef3-d453306f04f7
201b6b48-418f-48a3-a568-6e851f85c25e	TCGA-D5-6540-01A	TCGA-D5-6540	ee926a57-93f9-4eb8-86da-224f5daac92a.FPKM-UQ.txt.gz	c92f6fa0-d858-4921-9ebe-0deb60c03724
81505915-6c01-4299-ae89-964dc20d93cb	TCGA-A6-2671-01A	TCGA-A6-2671	d15c1117-5ccd-47da-bb0a-51e5a71535ff.htseq.counts.gz	ac2e69fd-8e13-4d95-8210-595d09f616c6
1c565c5a-8254-48bc-9b88-c582bfc15204	TCGA-D5-6539-01A	TCGA-D5-6539	33188748-30a2-41f2-bf42-69da0f011e71.FPKM.txt.gz	3f81dece-8cd6-4e52-a7f8-358c3667c77e
69ef3e70-5d7a-4e30-abde-0f9f76ea3141	TCGA-QG-A5YV-01A	TCGA-QG-A5YV	f6893b7f-2472-416b-b137-33dae673d150.FPKM.txt.gz	e72a4691-3102-4057-847d-02e503a6dfda
f7c33a3a-f7e2-4827-97ea-b0a2921dec08	TCGA-DM-A1D8-01A	TCGA-DM-A1D8	e4a20e3d-51ce-41a1-b200-0dcbfd01e674.htseq.counts.gz	27d83a7f-df1c-401f-8c55-67a449542a0b
5671fae7-e0af-4288-9ed2-d75b10a0392e	TCGA-EI-6514-01A	TCGA-EI-6514	66c79d5c-b87f-4e5e-9872-7a294cd03a3c.FPKM-UQ.txt.gz	56f46cee-34df-4957-a0ea-67e4907aa959
69cf0319-258d-427a-9ea2-5fc41025f500	TCGA-AG-3731-11A	TCGA-AG-3731	5e191398-2338-4617-ac0d-ca8757a8cf48.htseq.counts.gz	caa3689c-1b64-468d-9ecc-3e83fda2e0ed
f8471be7-008e-4623-9a61-3ed1a061f193	TCGA-CI-6622-01A	TCGA-CI-6622	3bc1df9f-7147-474b-9243-9736b0401fcf.FPKM.txt.gz	742738e5-dd35-42e9-8d95-a6240765bd7d
815ffaae-31a8-4064-b51a-17123a21e9e6	TCGA-EF-5830-01A	TCGA-EF-5830	801ee025-dd5a-473d-b78a-521fad06cdfd.FPKM-UQ.txt.gz	c7aaef06-e04f-4e3b-9b75-a8840b7f2da5
060354f2-b4a4-451e-972d-181620656d1a	TCGA-G5-6572-01A	TCGA-G5-6572	8c423804-4e89-40e2-904c-5f90a410667e.htseq.counts.gz	0f67153e-18b4-4395-be3c-290c2409b96c
353ef4f3-1c2e-4f6c-a6c9-2e4404c62efe	TCGA-CK-4947-01B	TCGA-CK-4947	2f220acd-b59a-4b9a-8a03-6bb8444ef025.FPKM-UQ.txt.gz	6aafdadf-3b72-4e54-a10f-2d1759394cff
475f161c-2f7f-43a2-b187-de6038752f39	TCGA-AZ-4313-01A	TCGA-AZ-4313	6b047efa-258a-430a-909b-356c7c928864.htseq.counts.gz	9d106591-3037-47a4-bac1-65df125abf35
0b58159a-ab85-4baa-b83e-55a8d080a3c5	TCGA-A6-5662-01A	TCGA-A6-5662	b0556a60-d6c1-417a-96c0-a861eb45f95d.FPKM.txt.gz	54b6f8e0-6d93-48be-8ab5-59926cb21935
f4337307-e3c2-46f5-aa59-e77e6e64d734	TCGA-A6-5665-01B	TCGA-A6-5665	056fe861-9f3b-4693-999a-44d1d7c43ab0.FPKM-UQ.txt.gz	10ac4e13-2b57-485c-85be-0f376c0f0f99
4410c7ed-286b-4452-bf3e-782673177b97	TCGA-A6-6138-01A	TCGA-A6-6138	04404d33-da5c-4477-ae6a-b968332c48c0.htseq.counts.gz	095182ee-10fd-4f46-9820-c81c718306ff
1dc340a0-b8d0-47b3-b87b-d5546e6ee77e	TCGA-D5-7000-01A	TCGA-D5-7000	d23905fa-4722-4c97-8b75-ea8ae67faf40.FPKM.txt.gz	545ce958-6364-4979-8950-a08d8ccbce38
46f8f339-748f-4fcd-aeee-6ead28bc5010	TCGA-D5-6541-01A	TCGA-D5-6541	00f768f9-9e6c-4e84-bdba-c19368f7e522.htseq.counts.gz	86a27454-0b76-446f-87df-2278174b4078
115e6be9-dd9a-4137-8a5c-821ff7860a8f	TCGA-F4-6461-01A	TCGA-F4-6461	2d5fbcf8-4347-4787-b04d-e84c88316776.FPKM.txt.gz	2242861d-29f6-4c85-be2d-938eab19e760
8bbfb052-46f4-46e6-8c34-e0b9923c3426	TCGA-A6-5661-01A	TCGA-A6-5661	5b9b9a3d-51bf-4f62-bf19-7c7ea0267030.FPKM.txt.gz	e5fc77b4-2f01-4422-b1cc-a7c938629bb1
668f20bb-26e0-4064-a5e4-4a7385f6863d	TCGA-A6-2682-11A	TCGA-A6-2682	c49cf84f-cb19-4e11-9a71-4825bc906382.FPKM.txt.gz	b85ee5a5-56dc-4847-aa46-a34c854f42a8
0b6dfffe-43c7-47a7-82aa-fd9f7dec0f13	TCGA-AY-5543-01A	TCGA-AY-5543	d32c878b-e693-4eae-a615-7767371b3ae4.FPKM.txt.gz	84b07dfa-879c-4090-b9e3-21117362b199
a34342d8-c1b5-4043-aaad-23d2c63a5241	TCGA-AA-3712-01A	TCGA-AA-3712	fda5b844-1fa4-462e-bd3b-482025f6ee30.FPKM.txt.gz	9856d741-c6ce-4ee2-94c8-4156c0857330
5bd478fc-a97d-413f-a4f8-7d24c305334f	TCGA-AA-3713-01A	TCGA-AA-3713	fdd24a0e-f3ef-4a5a-87cf-f99884b90fb9.FPKM.txt.gz	c238b68b-a284-461e-a743-efab35ac47c1
4e4f7bec-56af-4888-b40b-a33218b010e8	TCGA-AA-3516-01A	TCGA-AA-3516	bda1a9a4-a14f-4463-81d2-a4fcca65d6f1.FPKM.txt.gz	1f8c2090-f632-491e-bfb6-6341701157cd
2300f1fc-07fa-443c-bae8-f1b6fd3705bf	TCGA-AY-6196-01A	TCGA-AY-6196	0ee30795-d8ef-4ce1-b3f0-084b7a39bf35.FPKM.txt.gz	59d32ab4-67d1-49bd-aa42-f86c58a4fd3f
289f0934-51f9-4f35-a7d1-c193142e794d	TCGA-NH-A50U-01A	TCGA-NH-A50U	06c8dfda-b057-47cb-b435-9c2739694f6a.htseq.counts.gz	b0a08eb5-b6eb-4f66-a707-0316d68076fe
f235afbb-dc2a-41dd-b373-77c0aacefb37	TCGA-CA-6718-01A	TCGA-CA-6718	d753b828-373f-4ebc-a300-598e0c6e79ba.FPKM-UQ.txt.gz	4e34bfe3-c4f9-468c-9c8e-e78cd0eddecb
dad24abd-0eb7-4534-a1f2-ebe38ec402f9	TCGA-AD-6548-01A	TCGA-AD-6548	514976b1-4fb9-4924-8bbf-ffbf5d7eaad5.FPKM-UQ.txt.gz	f4f589af-6e3c-4eb5-92cc-1169a54fbe8d
84353925-7847-4e40-a5a2-c5be6539261f	TCGA-AD-6889-01A	TCGA-AD-6889	066a17b9-c724-4390-9a5f-d46cde556de3.FPKM.txt.gz	85237fff-b839-41f3-a023-964226b9fa1f
b35229f7-d11e-4357-ab86-53e9a5867f55	TCGA-F4-6704-01A	TCGA-F4-6704	dade0b16-ecc3-43b3-b328-3819a8fc18c6.FPKM-UQ.txt.gz	d75ecea0-7f00-43a1-ae95-eb0cc1db4072
9681eb58-de63-473b-85b8-91bdd07d5f45	TCGA-AA-3514-11A	TCGA-AA-3514	0c788954-4a2f-405a-b0b1-8d8ec4e701fb.htseq.counts.gz	add44342-a9cc-4803-b671-0bd63b96c325
e10ca275-47db-4d0b-8cc1-6680aad968b2	TCGA-A6-6652-01A	TCGA-A6-6652	c092a289-d058-4a3f-85b6-da3fde34568d.FPKM-UQ.txt.gz	305037e1-6461-41c8-85ba-be12588d4a00
5fd9a8c3-bfa3-409c-90c7-639b175da5fa	TCGA-AF-6136-01A	TCGA-AF-6136	81ff320c-7e34-4388-a7c8-f27dd5a29301.FPKM.txt.gz	bb17cd07-21a8-4d59-84ef-2269a29ab89c
22b0fa6d-cad9-4937-b1f6-387fc7a6614d	TCGA-F4-6570-01A	TCGA-F4-6570	5468841b-023c-484d-8c94-c6ae239bb28c.htseq.counts.gz	bb798827-7e9b-4dde-b269-49f0f37ec3ff
be933695-56d9-4a40-b41c-9f049592f3b7	TCGA-CI-6619-01B	TCGA-CI-6619	dc60af8e-6d7e-47fa-80bd-169d9490faea.htseq.counts.gz	1d166c62-d274-4598-b2c4-1dab62d96b83
25d55cf4-625f-485f-85aa-87adb72e685b	TCGA-AZ-6606-01A	TCGA-AZ-6606	4cf333ec-bd88-4349-9c72-ee06d32e8cd2.FPKM.txt.gz	63f91d56-620d-468d-8df0-409217cbdbce
c95acbd6-8dd8-49f7-8c0e-8c2aa4f3a72c	TCGA-AZ-6605-01A	TCGA-AZ-6605	5d362da1-aee5-403a-a16c-97d7d7b9d219.htseq.counts.gz	dbbec3c7-9d7b-4999-a693-9092d5ef10a1
b481fc53-5b7e-4e28-bb4d-71a25efa6dad	TCGA-F4-6856-01A	TCGA-F4-6856	7da3a50b-ee97-472f-8a13-523e80202c11.FPKM.txt.gz	5badaec8-e4ad-40aa-93ca-f157ce08fb44
73f2fc25-c775-4567-8ca1-5732aa0dd156	TCGA-AD-6899-01A	TCGA-AD-6899	51529d00-9bc5-45e7-9706-7519c64eef36.FPKM-UQ.txt.gz	8d921157-0861-4fc7-9a33-478f90bf60c2
8ec9edae-7252-46c0-ada6-0d7998677aca	TCGA-CM-6170-01A	TCGA-CM-6170	f7ce175f-763e-4a55-97e3-0381d889b0eb.FPKM-UQ.txt.gz	5700a27c-458e-4249-9525-ebcfac597533
eb51613d-7d22-4c07-9a79-692927ed92e0	TCGA-A6-2679-11A	TCGA-A6-2679	f36f74a9-97b4-4913-86e2-56ebaf55f006.FPKM-UQ.txt.gz	116c13cf-cf73-4da5-89aa-b1316da8b9aa
b3f9b9ae-1dda-4e22-81b5-b2cbd6369e38	TCGA-AA-3534-11A	TCGA-AA-3534	de808f1a-676c-4bda-afcb-bf61577324f7.htseq.counts.gz	657e1896-01c2-4e91-a0a1-aa112a382e43
849016dc-fea2-4d92-9bee-24f41fa625e0	TCGA-D5-6537-01A	TCGA-D5-6537	646d58e7-b7e2-4b2b-bb37-3ca20b601213.FPKM-UQ.txt.gz	28e3af4a-d094-4bba-b98c-ff1fa0fbe59a
22b0fa6d-cad9-4937-b1f6-387fc7a6614d	TCGA-F4-6570-01A	TCGA-F4-6570	5468841b-023c-484d-8c94-c6ae239bb28c.FPKM-UQ.txt.gz	f9ebb19e-3187-453c-8abb-ddf3ca588969
3d753b5b-8e33-4307-9321-e4ad4821f3bf	TCGA-QG-A5Z2-01A	TCGA-QG-A5Z2	665cc2e6-600b-4557-911a-ad94340333aa.FPKM.txt.gz	558f85da-a021-4c10-af50-091fa4976837
02981f5d-786d-4bc8-9449-cede512502bc	TCGA-5M-AATE-01A	TCGA-5M-AATE	ba11a188-132a-4a25-b2b7-f958694976e8.FPKM-UQ.txt.gz	bd117a2a-b850-413f-9b2c-1d7ef23baef1
be933695-56d9-4a40-b41c-9f049592f3b7	TCGA-CI-6619-01B	TCGA-CI-6619	dc60af8e-6d7e-47fa-80bd-169d9490faea.FPKM-UQ.txt.gz	87fdb775-884b-4a52-86e3-1a85d9b6ad2e
8797b65c-6e94-4c94-8f9d-4605d3a193b4	TCGA-G5-6235-01A	TCGA-G5-6235	5530efde-0749-41ed-a74d-7c8f1f07c06a.FPKM.txt.gz	754d1c6a-65cb-4c07-976b-f456ff335ed7
3d753b5b-8e33-4307-9321-e4ad4821f3bf	TCGA-QG-A5Z2-01A	TCGA-QG-A5Z2	665cc2e6-600b-4557-911a-ad94340333aa.htseq.counts.gz	d626c2f6-655b-4451-914e-b83e24eeaca4
a7a71b11-5e34-49a4-8d54-be27d9c8daf0	TCGA-NH-A50V-01A	TCGA-NH-A50V	cb76d1df-ba6e-479d-8858-005c17c94613.FPKM.txt.gz	334a4c76-91da-47aa-b8fa-a84c71d45861
1fcb9c83-18cb-42a4-8769-fddb3541c95d	TCGA-A6-2679-01A	TCGA-A6-2679	d265829a-9e49-4e21-ba72-67f5ba406204.FPKM-UQ.txt.gz	96f7b36a-7cc8-4ec8-bc51-6a382426aeee
698584f0-726b-4a10-bc69-9b4acaed2cef	TCGA-CM-5344-01A	TCGA-CM-5344	737a6ce7-5446-4610-bf9f-5c46b769b842.FPKM.txt.gz	28bbe070-fffc-49b5-8fd4-13f20511f321
71e604ba-4ebd-44e9-84bf-5ef09c37bb67	TCGA-F4-6806-01A	TCGA-F4-6806	97675f21-ce94-4e7c-bc46-179cc2903bf3.FPKM-UQ.txt.gz	4467b320-9c71-4d79-acea-c2452b1060b9
4582b393-8635-4b82-871b-1fa117abfece	TCGA-A6-5665-01A	TCGA-A6-5665	bf8d10e1-1241-48fa-95a2-9e97fc58c17a.htseq.counts.gz	8d699716-cbe8-4f5e-a409-81f0293ac81b
ecade2c1-9de2-4b05-b30c-4c8b81c65ae1	TCGA-AA-3534-01A	TCGA-AA-3534	a56fc33b-c67d-435c-8e07-ce1a50e360fa.FPKM.txt.gz	d6b16990-8d7c-4d1a-b039-9da601513130
5b04ee05-9488-4141-9178-fb0a101492bd	TCGA-CM-6679-01A	TCGA-CM-6679	5654a36c-4d18-4746-8a4c-b7b616f99481.htseq.counts.gz	a1c167cf-0f2c-49ef-8144-b3acea3ac107
7d09399d-0438-46dc-96b3-42a994de097c	TCGA-CL-4957-01A	TCGA-CL-4957	72266228-0a2b-4dad-adf2-d4f34c0b7804.FPKM-UQ.txt.gz	49832163-dfb6-4534-be27-fe976525d172
ec9fc2bb-859d-4a11-8a12-e109075eff8c	TCGA-A6-2684-01C	TCGA-A6-2684	29dab10a-a0a0-4dbd-b574-97c22b70a3f1.htseq.counts.gz	aa7f9fef-0d17-4cc9-bff4-1a580fbbe944
a2b0b88b-b393-49ef-a9ec-42a52b85b1b8	TCGA-AG-3725-01A	TCGA-AG-3725	7f9382c0-585a-42d8-adaa-48368530b3eb.htseq.counts.gz	c3e46c0a-db17-4e19-aca4-c37929893a70
636e158c-a283-49f1-bb36-d69ebd4b6311	TCGA-DY-A1DD-01A	TCGA-DY-A1DD	53d31c62-229f-438f-b603-263bc01e4bf9.FPKM.txt.gz	7bf57573-28cc-4856-8228-c5c9bcd71632
3d8a2ec0-3d65-46e1-8b87-fa7e318d249e	TCGA-AZ-6601-11A	TCGA-AZ-6601	7b2cd944-1cd6-4107-8aa6-11913ee32257.FPKM.txt.gz	f81245dd-bc9d-4215-8c2a-5a9e46383e7c
22996dd0-8d03-49f2-8395-738c0599339b	TCGA-3L-AA1B-01A	TCGA-3L-AA1B	63691c59-d630-4b06-82bb-3d0587638a33.htseq.counts.gz	035f5d67-53a5-4ef7-a503-aa9b09e59c1d
90eb53b1-2ba9-451a-a931-7af513b2b47c	TCGA-EI-6511-01A	TCGA-EI-6511	6c80f823-8ac5-482c-870b-738c1fc88bfc.htseq.counts.gz	ee4f2011-8e92-4267-999e-96fbea52af87
f3b63187-eeba-40e4-b630-d5b534037b33	TCGA-EI-6506-01A	TCGA-EI-6506	857c670d-8322-4648-a3de-8279a9d015b7.FPKM.txt.gz	26896fe1-c96c-4b06-a730-1d1db9b59da0
a84f2397-8fa0-4351-b05b-1ea8a230597a	TCGA-AG-3742-01A	TCGA-AG-3742	3ca0a519-7a74-4077-9168-e6eb2776c475.FPKM-UQ.txt.gz	0e25ad4e-5e1e-484a-8cdd-672d8f0c59ed
de3d658f-5dd9-4f16-9282-e02162ee486c	TCGA-CA-5797-01A	TCGA-CA-5797	c12e6882-8bb8-448f-917c-dc9844fca4be.FPKM.txt.gz	c241f756-6e7c-4e85-aff1-3241e49123b5
0164c63c-d3fc-48ab-88d3-c0ab821c39c4	TCGA-DM-A0X9-01A	TCGA-DM-A0X9	25b8756b-61b5-40f8-bbdf-7b2de810c92f.htseq.counts.gz	5bea4ef9-e295-4463-a4d7-f40b1f628012
a2dd99bf-3a02-42cd-9aa8-80a018584ee6	TCGA-AA-3685-01A	TCGA-AA-3685	f8b2b799-dd9d-467e-9525-a01f3f62847a.FPKM.txt.gz	1d7986eb-5af3-4692-b4c7-fc60eb417384
b907ab67-7a44-42a0-a79a-beb625303104	TCGA-CK-5914-01A	TCGA-CK-5914	eda58f69-4a60-4072-aa1c-541a90d2d80b.FPKM.txt.gz	bd51d0c7-4976-4812-b2b5-602a0781953b
ec60d3a7-14ff-4171-9d46-a2b6f898c5f1	TCGA-G4-6295-01A	TCGA-G4-6295	1d975006-4e14-4f2c-be5f-e09f58790d62.FPKM-UQ.txt.gz	d8235dbe-9349-4106-b6ec-e4bbdd0c953a
ec4537e4-02d8-4109-a4b6-e508012274b7	TCGA-EI-6508-01A	TCGA-EI-6508	e6d40ab0-a9ee-44cd-898c-be0d0caee6af.FPKM-UQ.txt.gz	7c6c974b-b9b6-4deb-acac-da9b783770dd
83c430d6-3f3f-49db-ba30-98ee696744c1	TCGA-AG-3742-11A	TCGA-AG-3742	b62e353e-4ebe-4e0c-a7e7-877bf32fc36d.FPKM.txt.gz	129f0132-94ac-4257-a4a8-bfb81ca58524
6483a131-0ac0-4d9d-b184-b249e1ac971f	TCGA-NH-A6GC-01A	TCGA-NH-A6GC	b1868d9d-ef06-4353-883b-230dae23f8b6.htseq.counts.gz	88c07bcb-4d91-48bd-aab1-fe9f541e8c26
